internalTaxonId,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,taxonomicNotes
63823851,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Anthophora,nigrovittata,,,,"Dours, 1869","This species was erroneously synonymised with <em>A. balneorum</em> Lepeletier, 1841 by Brooks (1988). However, these species are conspicuously different (Rasmont<em>&#160;et al.&#160;</em>1995). Furthermore, while <em>A. balneorum </em>is a montane species,&#160;<em>A. nigrovittata</em>&#160;only lives near the sea level (P. Rasmont<em>&#160;</em>pers. comm. 2014)."
66221527,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,batava,,,,"Pérez, 1902","<p>Pérez (1902: 174-175) described <em>A. batava</em> from the Netherlands. Stöckhert (1930: 923-924; 962-963) produced a key with detailed information on separating <em>A. apicata</em> and <em>A. batava</em>. Warncke&#160;(1967: 255) synonymized <em>A. batava</em> with <em>A. apicata</em> and was followed by some authors. However, Schmid-Egger and Scheuchl (1997: 53-54, 102-103), examined copious material of both taxa, reaching the conclusion that they are distinct species.</p>"
66276445,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,gredana,,,,"Warncke, 1975","Originally described as&#160;<em>A. gelriae </em>ssp. <em>gredana</em>&#160;Warncke, 1975. In the description, Warncke pointed out the differences between the male genitalia of <em>A. gelriae</em> ssp. <em>gelriae </em>and <em>A. gelriae</em> ssp. <em>gredana,</em> and the latter was raised to a full&#160;species&#160;on the basis of these differences.<br/><br/>Gusenleitner and Schwarz (2002: 313) state that possibly all three of Warncke’s subspecies of <em>A. gelriae</em> (<em>gredana, producta&#160;</em>and <em>vocifera</em>) are distinct species."
68923643,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,notata,,,,"Warncke, 1968","<p>E. Scheuchl and A. Kratochwil (pers. comm. 2014) are working on the clarification of the confused taxonomic and nomenclatural situation in the subgenus&#160;<em>Suandrena</em>. While the work is not finished yet, it is already clear that&#160;<em>Andrena fratella</em>&#160;and&#160;<em>Andrena notata&#160;</em>are distinct species, rather than subspecies as Warncke regarded them.&#160;<em>Andrena fratella</em>&#160;does not occur in Europe, while&#160;<em>A. notata</em>&#160;occurs in Fuerteventura and Lanzarote (Canary Islands, Spain) and&#160;<em>A. cyanomicans</em>&#160;occurs in&#160;Spain, Portugal, Morocco, Algeria and Tunisia.</p>"
68923623,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,pauxilla,,,,"Stöckhert, 1935","Dylewska (1987) and&#160;Schmid-Egger and Scheuchl (1997) accept&#160;<em>A. pauxilla</em>&#160;as a distinct species. Besides, H. Schwenninger (pers. comm. 2014) examined the type of&#160;<em>A. curtula</em>&#160;and stated that&#160;<em>A. curtula</em>&#160;and&#160;<em>A. pauxilla</em>&#160;are clearly distinct species."
68965062,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,dourada,,,,"Kratochwil &amp; Scheuchl, 2013",
44937676,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,citrinus,,,,"(Smith, 1854)",
44937809,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,melanopygus,,,,"Nylander, 1848","The species concept of&#160;<em>B.&#160;melanopygus</em>&#160;is now considered to include&#160;<em>B. edwardsii, </em>the latter of which was&#160;formerly treated as a unique and morphologically distinct species&#160;from California and Oregon, but is now&#160;considered conspecific with&#160;<em>B. melanopygus&#160;</em>based on genetic similarity (Williams et al. 2014, Owen et al. 2010). Specifically, Owen &amp; Plow (1980) found that these two morphs differ by a single pair of alleles at one locus controlling the color of the pubescens on gastral terga II-III. According to Owen et al. (2010), there can be little doubt that the two are conspecific."
44937688,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,insularis,,,,"(Smith, 1861)",
44937707,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,bifarius,,,,"Cresson, 1878","<p></p>Due to&#160;several major color pattern polymorphisms and evidence of genetic structuring among regional populations,&#160;the taxonomic status of regional populations of this species has been the subject of debate&#160;(Lozier et al. 2013). According to Williams et al. (2014), evidence from DNA barcodes supports a close relationship between two divergent groups with different color patterns and distributions, <em>B. bifarius&#160;</em><em>bifarius&#160;</em>and <em>B.&#160;<em>bifarius&#160;</em>nearcticus</em>.<em> </em>At present, these two groups are treated as the nominant and nearcticus color patterns of the same species, although the potential need for taxonomic revision is currently under examination&#160;(Lozier 2014,&#160;<em>pers. comm.</em>). &#160;&#160;<p></p>"
44937719,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,bimaculatus,,,,"Cresson, 1863",
44937726,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,caliginosus,,,,"(Frison, 1927)",
44937777,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,centralis,,,,"Cresson, 1864","Evidence from DNA barcodes supports&#160;<em>B. centralis </em>and <em>B. flavifrons </em>as distinct species, despite their close genetic relationship (Williams et al. 2014)."
44937623,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,fraternus,,,,"(Smith, 1854)",
44937790,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,frigidus,,,,"Smith, 1854","Some records previously treated as this species&#160;(e.g., from southern Appalachians) are now considered<span class=""apple-converted-space"">&#160;<em>Bombus sandersoni</em>, often determined as<span class=""apple-converted-space"">&#160;<em>Bombus frigidus sandersoni&#160;</em>(NatureServe 2014). It is now recognized that t<span class=""apple-converted-space"">he two species are separate (Williams <em>et al</em>., 2014).</span>"
44937797,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,impatiens,,,,"Cresson, 1863",
44937898,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,mixtus,,,,"Cresson, 1878","See Williams (2014) for a discussion of the taxonomic status of this species. In short, <em>B. praticola</em> (Kirby 1837) is considered a synonym based on Kirby's original descriptions (there is no type material of this species). Since <em>B. praticola</em> appears to be the oldest available name for this species, that name (the senior homonym) would typically take precedence. However, since the name <em>B. mixtus</em> has been in common use for the species since 1950, Williams (2014) suggests that, in the interests of stability, an application be made to ICZN to suppress the senior homonym. At present, <em>B. mixtus </em>continues to be the widely-accepted name for this species (Williams 2014; Williams et al. 2014)."
44937666,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,morrisoni,,,,"Cresson, 1878",
44937925,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,perplexus,,,,"Cresson, 1863",
44937988,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,ternarius,,,,"Say, 1837",
19198540,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,jaramense,,,,"Dusmet &amp; Alonso, 1913",
19199042,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,merceti,,,,"Alfken, 1909",
19199482,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,cypricola,,,,"Mavromoustakis, 1938",
19199948,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,fuerteventurae,,,,"(Tkalců, 1993)",
19199320,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,giraudi,,,,"Gerstäcker, 1869",
19198691,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,rhodosiaca,,,,"Rebmann, 1972",The taxonomic status of this species is unclear as the species is only known from the type specimen (C. Praz pers. comm. 2014).
19199721,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,hungarica,,,,"Mocsáry, 1877",The taxonomic status of this species is unclear.&#160;It is considered conspecific with <em>M. lefebvrei</em> by some authors.
88088737,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,kirbiellus,,,,"Curtis, 1835","<span class=""datalabel"">The status of this species has been uncertain ever since it was described, with authors going backwards and forwards frequently on whether it is part of <em>B. balteatus</em> or a separate species.&#160;This species was recently split from <em>Bombus balteatus</em>&#160;as evidenced by gene coalescents by Williams <em>et al</em>. (2015). <em>Bombus balteatus </em>is restricted to the European and Asian continents, and <em>Bombus kirbiellus </em>is restricted to North America. Thorp <em>et al</em>. (1983) treated the California population of this species as <em>B. balteatus</em>."
88089236,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,natvigi,,,,"Richards, 1931","This species has been separated from <em>Bombus hyperboreus</em> as evidenced by gene coalescents by Williams <em>et al</em>. (2015).&#160;<em>Bombus hyperboreus</em><em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">&#160;</em>is restricted to the European and Asian continents, and&#160;<em>Bombus natvigi</em><em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">&#160;</em>is restricted to North America and Greenland."
21215142,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,dahlbomii,,,,"Guerin-Meneville, 1835",
