species.i.	n.gps	CHELSA_bio10_1	CHELSA_bio10_2	CHELSA_bio10_3	CHELSA_bio10_4	CHELSA_bio10_5	CHELSA_bio10_6	CHELSA_bio10_7	CHELSA_bio10_8	CHELSA_bio10_9	CHELSA_bio10_10	CHELSA_bio10_11	CHELSA_bio10_12	CHELSA_bio10_13	CHELSA_bio10_14	CHELSA_bio10_15	CHELSA_bio10_16	CHELSA_bio10_17	CHELSA_bio10_18	CHELSA_bio10_19	CHELSA_bio10_1SD	CHELSA_bio10_2SD	CHELSA_bio10_3SD	CHELSA_bio10_4SD	CHELSA_bio10_5SD	CHELSA_bio10_6SD	CHELSA_bio10_7SD	CHELSA_bio10_8SD	CHELSA_bio10_9SD	CHELSA_bio10_10SD	CHELSA_bio10_11SD	CHELSA_bio10_12SD	CHELSA_bio10_13SD	CHELSA_bio10_14SD	CHELSA_bio10_15SD	CHELSA_bio10_16SD	CHELSA_bio10_17SD	CHELSA_bio10_18SD	CHELSA_bio10_19SD	area	max_lat	min_lat	abs_max_lat	abs_min_lat	length_lat	median_lon	median_lat
Colletes solidaginis	1	143	69	229	8012	294	-5	299	253	120	253	36	1085	124	79	14	351	243	351	245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.4781	38.4781	38.4781	38.4781	0	-75.812	38.4781
Colletes speculiferus	20	141.4	40	156	7532.6	267	12.4	255	247	148	247	41	1052.4	111.6	79	11	316.8	241.8	316.8	248.4	0.502624689950035	0	0	8.04199503920055	0	0.502624689950035	0	0	0	0	0	3.01574813970021	0.502624689950035	0	0	1.5078740698501	1.00524937990007	1.5078740698501	3.01574813970021	0	38.242	38.2034	38.242	38.2034	0.0385999999999953	-75.1357	38.242
Colletes thoracicus	154	139.62091503268	79.843137254902	248.673202614379	8328.11764705882	302.267973856209	-17.4183006535948	319.529411764706	251.496732026144	41.1699346405229	251.699346405229	27.5294117647059	1077.64052287582	112.535947712418	74.6928104575163	12.4509803921569	328.692810457516	229.549019607843	328.673202614379	237.967320261438	2.94914469301942	8.26543026474123	16.7873033418585	212.710698676088	7.03469459923992	8.22513348082776	14.4176695428367	3.75591495441828	34.5367445151715	2.06819577906197	5.53108300940837	57.9484360602602	7.75787048896563	5.92083858497794	1.3125967456604	19.5976908702046	17.9278308989971	19.6371124422742	14.9342498889446	1.732781195	39.5032	38.2265	39.5032	38.2265	1.2767	-76.42185	38.9352
Colletes validus	16	138.5625	84.1875	258.6875	8378.9375	304.6875	-21.125	325.875	250.625	26.1875	250.625	25.4375	1113	114.5625	74.875	12.625	337.4375	230.5	337.4375	246.75	2.80401497856199	0.981070843517429	4.17482534564821	76.2377585802031	1.77834192437787	3.26343377441614	1.58640053790544	1.78418982547635	3.76330971353674	1.78418982547635	3.72323783822629	48.2714546428149	5.12469511288233	3.685557397916	1.40830867828517	12.7748124578537	11.0332829807512	12.7748124578537	12.0802869723088	0.259544715	39.5556	38.5588	39.5556	38.5588	0.9968	-76.8198	38.91325
Dieunomia heteropoda	90	139.977777777778	84	257.022222222222	8390.74444444444	305.877777777778	-19.1111111111111	325.811111111111	252.844444444444	27.8888888888889	252.844444444444	26.9777777777778	1039.31111111111	111.388888888889	69.4888888888889	14	325.322222222222	213.466666666667	325.322222222222	227.466666666667	0.14823135407897	0	0.14823135407897	6.0810279865565	0.329377273448957	0.316030308759985	0.393613180457937	0.421637021355784	0.316030308759985	0.421637021355784	0.14823135407897	23.4557409874089	2.23201649365883	1.78158144900134	0	7.03255316332598	5.57925531658486	7.03255316332598	6.08774787235012	0.000832204999999624	38.8994	38.8045	38.8994	38.8045	0.0949000000000026	-76.6722	38.8785
Dieunomia nevadensis	6	140	84	257	8383.66666666667	305.5	-19.5	325	252.5	27.5	252.5	27	1045.66666666667	111.666666666667	70.1666666666667	14	326.666666666667	215.5	326.666666666667	229.5	0	0	0	2.33809038890002	0.547722557505166	0.547722557505166	0	0.547722557505166	0.547722557505166	0.547722557505166	0	30.1109061083632	3.01109061083632	2.48327740429189	0	8.5945719303911	7.44983221287567	8.5945719303911	7.44983221287567	3.90600000000055e-05	38.8879	38.8615	38.8879	38.8615	0.0264000000000024	-76.67635	38.8657
Dufourea fimbriata	1	138	83	254	8515	306	-23	329	252	24	252	24	1136	118	79	12	345	244	345	244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.2449	39.2449	39.2449	39.2449	0	-76.5059	39.2449
Epeolus australis	1	133	84	257	8427	300	-27	327	246	20	246	20	1069	107	70	12	313	215	313	232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.1059	39.1059	39.1059	39.1059	0	-76.8988	39.1059
Epeolus autumnalis	2	142	84	258	8365	307	-18	325	254	29	254	29	1005	106	68	13	313	210	313	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	38.7847	38.7839	38.7847	38.7839	0.000799999999998136	-76.70085	38.7843
Epeolus bifasciatus	4	129	84	254.75	8506.25	297.5	-31.75	329.25	220.25	14.5	243.5	14.25	1063.75	99.75	73.25	9.5	298	224.75	295.75	229.5	2	0	1.5	45.5	1	2.5	1.5	16.5	3	1	2.5	33.5	5.5	0.5	1	14	1.5	15.5	11	1.07900000003575e-05	39.5033	39.1535	39.5033	39.1535	0.349800000000002	-76.6857	39.50325
Epeolus howardi	5	141.4	82.4	255.2	8329.4	305.2	-17.2	322.4	253	29.2	253	29	1040.4	109	71.4	12.4	321	220.8	321	233.2	0.894427190999916	4.15932686861708	9.31128347758782	49.7423360931109	3.4928498393146	1.78885438199983	5.27257053058563	1.4142135623731	0.447213595499958	1.4142135623731	0	53.6451302542924	4.12310562561766	4.97995983919549	0.894427190999916	11.5108644332213	15.3850576859497	11.5108644332213	15.2052622469986	0.0743271300000044	38.9196	38.5588	38.9196	38.5588	0.360800000000005	-76.7014	38.7839
Epeolus lectoides	2	143	78	249	8112	300.5	-10.5	311.5	252.5	144	252.5	34.5	1113.5	122	81	13	353.5	249	353.5	250.5	1.4142135623731	2.82842712474619	5.65685424949238	21.2132034355964	0.707106781186548	2.12132034355964	3.53553390593274	0.707106781186548	41.0121933088198	0.707106781186548	0.707106781186548	6.36396103067893	4.24264068711928	1.4142135623731	1.4142135623731	12.0208152801713	1.4142135623731	12.0208152801713	0.707106781186548	NA	38.4448	38.3905	38.4448	38.3905	0.0542999999999978	-76.2607	38.41765
Epeolus pusillus	20	141.75	48.8	176.3	7692.75	275.15	6.65	269	248.3	129.3	248.3	38.5	1047.35	110.1	76.9	11.25	314.6	236.35	314.6	246.5	0.638666373658505	18.0572189966987	41.6553528499355	352.41675015452	16.0894702408618	12.9056291267762	28.9863851888398	2.67739071721547	54.0643865658054	2.67739071721547	5.41440573596809	16.8625246283617	1.61896653195146	4.31521177134784	1.25131509768092	3.08476732893815	13.1480436807754	3.08476732893815	11.2647564040287	0.169675299999997	38.8983	38.1616	38.8983	38.1616	0.736699999999999	-75.1542	38.2034
Epeolus scutellaris	8	142	40	156	7523	267	13	255	247	148	247	41	1056	111	79	11	315	243	315	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.2034	38.2034	38.2034	38.2034	0	-75.1542	38.2034
Eucera atriventris	3	129	84	255.333333333333	8479.33333333333	296.666666666667	-31.6666666666667	328.666666666667	204	15	242.666666666667	14.6666666666667	1078.33333333333	106.333333333333	71	11.6666666666667	310.333333333333	219	305.666666666667	231.333333333333	1	0	1.15470053837925	20.6478408879314	1.52752523165195	1.15470053837925	0.577350269189626	42.142615011411	1	1.52752523165195	0.577350269189626	185.756112505977	17.8978583448784	16.3707055437449	0.577350269189626	57.2043121917687	49.1121166312347	62.0671679177754	39.677869566464	0.0401264600000003	39.4759	39.3922	39.4759	39.3922	0.0837000000000003	-77.5647	39.3932
Eucera dubitata	13	140.857142857143	77.7142857142857	245.571428571429	8283.28571428571	301.714285714286	-14.4285714285714	316.714285714286	252.714285714286	89.7142857142857	252.714285714286	29.7142857142857	1098.85714285714	117	78.1428571428571	11.4285714285714	338.142857142857	242.714285714286	338.142857142857	243.428571428571	0.377964473009227	3.90360029179413	7.56873267368549	96.0203351478465	3.90360029179413	2.69920623252731	6.67618368317024	0.487950036474267	39.768975704328	0.487950036474267	1.25356634105602	3.97611918955202	3.46410161513775	0.377964473009227	0.786795792469443	5.49025110016447	1.25356634105602	5.49025110016447	1.2724180205607	0.0219587242554998	38.905629	38.6825	38.905629	38.6825	0.223129	-76.132009	38.898253
Eucera hamata	155	137.797385620915	80.9281045751634	250.699346405229	8394.8431372549	302.503267973856	-20.6666666666667	323.078431372549	247.738562091503	41.3725490196078	250.856209150327	24.9346405228758	1103.20261437908	112.78431372549	75.3725490196078	11.8169934640523	330.241830065359	234.274509803922	329.712418300654	239.483660130719	4.51074663723404	3.3366082983114	6.3516315426994	118.553403336743	3.5301785086193	6.52424627629002	6.40572257702018	15.7971396652377	36.3214599377886	3.76342911356258	5.85085823958015	61.0399307913663	7.58976212829405	4.98271004382203	1.20545857455037	20.4305711798298	15.2562477685449	21.6100832954063	14.5552959140956	2.06828939999998	39.7099	38.1685	39.7099	38.1685	1.5414	-76.1511	39.0233
Eucera rosae	62	140.274193548387	81.3387096774194	252.854838709677	8327.82258064516	303.661290322581	-17.5967741935484	321.467741935484	251.983870967742	56.1129032258064	251.983870967742	28.2258064516129	1109.90322580645	114.596774193548	77.5322580645161	12.3387096774194	337.258064516129	238.370967741935	337.258064516129	243.887096774194	3.28019069237116	2.69147743196744	4.72817427140456	173.423250298369	2.15728691470649	6.14699627412261	7.32549498564909	1.72248329582298	43.1121696860604	1.72248329582298	5.89920626736138	49.4609333095304	8.39097813212198	4.58692990627695	1.88995227962218	23.5462123116496	13.1214176950058	23.5462123116496	12.2033384826296	1.00646472500001	39.7065	38.044	39.7065	38.044	1.6625	-76.35115	38.92065
Florilegus condignus	49	140.857142857143	80.9591836734694	251.877551020408	8328.5306122449	304.122448979592	-16.9387755102041	321.204081632653	252.897959183673	30.7959183673469	252.897959183673	28.7755102040816	1028.48979591837	109.489795918367	70.1224489795918	13.3673469387755	319.65306122449	217.081632653061	319.65306122449	227.142857142857	1.19023807142381	6.44191736362148	13.7532309129243	134.21501748451	5.65181627540071	4.73641990002869	10.273306007636	0.895472360432928	14.0519565539179	0.895472360432928	2.39152414896903	40.7257711452362	6.11392689200781	5.09342980818273	1.5771001547014	13.1157523300676	16.099736973387	13.1157523300676	10.1406771634508	0.651052399999997	38.9283	38.2381	38.9283	38.2381	0.690199999999997	-76.9417	38.8981
Habropoda laboriosa	174	140.126436781609	75.1379310344828	239.14367816092	8232.87356321839	298.718390804598	-13.7701149425287	312.436781609195	251.816091954023	53.2931034482759	251.816091954023	29.7586206896552	1101.24137931034	115.67816091954	77.5	12.4655172413793	337.431034482759	238.385057471264	337.431034482759	242.137931034483	2.87023633073066	10.8730694665892	22.9285656257221	280.33890738975	9.48110416163885	10.1357276282064	18.9902324448757	1.72052375163346	44.073641194215	1.72052375163346	6.31809131425718	52.4684249706026	9.9571268842465	4.85720964640533	1.26603724627263	23.3726623094659	13.8470591501049	23.3726623094659	14.1773836126156	2.136261433965	39.5763	38.0674	39.5763	38.0674	1.5089	-75.9854	38.8601
Halictus confusus	2021	136.152	83.274	255.9485	8384.065	301.691	-23.265	324.913	246.27	30.598	248.3695	23.0705	1078.3595	111.925	72.2625	13.059	327.7375	223.1195	326.8535	237.2875	8.6114443903009	4.02728612303101	8.68853227228417	134.123481647192	9.8232768149784	9.27128650062595	7.28573757323124	14.4122155124738	25.3029349139112	8.99991494318086	8.72809369563478	82.7969983224971	8.93158785607662	6.7032873114905	1.33169279597489	24.6261206173104	20.2443606176735	25.063741406994	18.7909923752638	4.61148136499999	39.719	38.0555	39.719	38.0555	1.6635	-76.8551	38.9946
Halictus ligatus	849	135.977190876351	83.405762304922	256.099639855942	8393.70468187275	301.84993997599	-23.5522208883553	325.310924369748	243.205282112845	26.202881152461	248.445378151261	22.8427370948379	1068.01080432173	111.164465786315	71.4801920768307	13.0192076830732	324.21968787515	220.679471788715	323.081632653061	235.367346938776	7.89371757763693	2.29098681840098	4.52141404499679	78.897384606622	8.79796212861737	8.10937687241391	4.18394231594647	22.4204227587512	14.647735167429	8.41628491734655	7.68758978679775	75.663228598656	8.0388530823082	6.03076280109425	1.26704374519927	22.1542016417481	18.9662345140973	23.5274095721861	19.4691444686773	3.24318771336999	39.7128	38.2149	39.7128	38.2149	1.4979	-76.77672	38.9767
Halictus parallelus	157	140.611464968153	82.1464968152866	255.356687898089	8298.75159235669	304	-17.2611464968153	321.343949044586	251.43949044586	47.9108280254777	251.828025477707	28.828025477707	1084.31210191083	112.936305732484	74.8216560509554	12.6050955414013	332.082802547771	229.394904458599	331.898089171975	238.891719745223	3.73591316803341	4.46038874732163	8.97504570294306	160.411556270952	4.26223728418147	6.142690566443	8.39162691340584	5.47410873159795	37.8665632553512	2.56999038197603	5.54836351935744	65.6778124248412	10.2742405849891	6.36446785568667	1.68613486770643	28.7038284285277	18.3375605715475	29.0316327727797	15.9536908428958	2.463439095	39.6938	38.1685	39.6938	38.1685	1.5253	-76.7156	38.566
Halictus poeyi	8	141	83.875	257.375	8374.875	306.375	-18.375	325.25	253.5	28.625	253.5	28.125	1017.625	108	68.625	13.375	317.125	211.125	317.125	225.125	1.0690449676497	0.353553390593274	0.517549169506766	22.183890551479	0.517549169506766	0.744023809142845	1.03509833901353	0.534522483824849	0.744023809142845	0.534522483824849	1.24642345475822	18.1811322922576	3.46410161513775	0.517549169506766	0.744023809142845	8.1842619005713	0.991031208965115	8.1842619005713	1.35620268186054	0.00728879000000067	38.8778	38.7483	38.8778	38.7483	0.1295	-76.6695	38.83125
Halictus rubicundus	261	134.610894941634	80.1517509727626	249.817120622568	8310.02723735408	297.182879377432	-22.6653696498054	319.762645914397	242.194552529183	47.3852140077821	246.280155642023	22.7548638132296	1085.25291828794	112.766536964981	74.2684824902724	12.6614785992218	329.206225680934	228.910505836576	327.416342412451	238.420233463035	12.8015333392753	8.33879340418883	17.9258896080306	223.05803274928	14.8034524939049	15.0972397350221	14.3573970211104	21.0776348046726	42.4299451952324	13.5222370089302	13.2896747426917	77.4186710439798	9.54798576146651	7.17375716265848	1.40249309007363	26.677623321606	21.3491200816042	28.6426290803113	19.0862162700673	4.202978025	39.7065	38.0512	39.7065	38.0512	1.6553	-76.6123	38.9963
Halictus tectus	110	137.527272727273	83.2818181818182	254.045454545455	8495	305.336363636364	-23.3090909090909	328.636363636364	250.554545454545	23.6090909090909	251.318181818182	23.5727272727273	1128.95454545455	115.118181818182	77.4909090909091	12.3454545454545	338.509090909091	238.745454545455	338.481818181818	242.545454545455	1.83097252400276	0.49086738771988	1.89826750387387	34.5819064957491	2.01497728139478	1.62404780596613	0.762988724137499	9.25835735884903	1.69237607541898	2.03154850408181	1.7158681484657	59.1859744053036	5.06242103697724	5.67101993083077	1.00855390741074	14.8878039209277	16.6955668255485	14.9523597095599	12.4897288910986	0.13460647	39.407	38.9755	39.407	38.9755	0.4315	-76.3749	39.2501
Heriades carinata	35	130.428571428571	83.4	255.2	8412.85714285714	296.028571428571	-29.9142857142857	326.114285714286	221.257142857143	19.4857142857143	242.914285714286	16.6285714285714	984.542857142857	98.7428571428571	64.7428571428571	12.8571428571429	291.714285714286	199.942857142857	283.285714285714	211.114285714286	7.61301406758698	1.57554845726067	2.4828825752244	88.692510081392	8.15830761820595	8.79963712009638	3.8636422055409	25.0755832225211	18.8029588231268	7.85669975832327	8.29984306827444	100.147638912917	11.2206292608037	8.31491522061713	1.78462151437772	31.283872398872	25.0774598314231	35.5491138539109	22.0117233851999	1.31374383	39.6806	38.4455	39.6806	38.4455	1.2351	-77.34355	39.5032
Heriades leavitti	18	137.277777777778	61.5555555555556	206.333333333333	7974.27777777778	283	-7.33333333333333	290.5	240.944444444444	107.5	246.444444444444	30	1070.27777777778	112.833333333333	76.2777777777778	11.7222222222222	324.666666666667	233.333333333333	320.888888888889	241.111111111111	7.04444341353779	20.3707466790355	47.8170533202883	395.387792598542	16.051388065321	19.0664472769498	32.9388917274898	17.4000413191606	84.233045073492	5.7109000240739	11.4326673332579	60.6366279866779	9.86526884640073	7.6987818406593	0.9582800496696	24.0685296112384	22.2155218656845	30.6803038731958	17.8189881830951	1.07933081	39.6763	38.2034	39.6763	38.2034	1.4729	-75.7435	38.48065
Heriades truncorum	3	126	84	255	8474	293	-35	328	206	11	239	11	966	94	59	13	280	184	265	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.6205	39.6205	39.6205	39.6205	0	-77.8406	39.6205
Holcopasites calliopsidis	23	132.739130434783	84	256.347826086957	8439.13043478261	299.869565217391	-27.3478260869565	327.173913043478	231.217391304348	19.3478260869565	245.739130434783	18.9130434782609	1088.69565217391	109.869565217391	71.3913043478261	12.3913043478261	320.869565217391	222.304347826087	318.478260869565	231.739130434783	6.61415418425686	0.603022689155527	2.26853368043953	74.0308930280437	5.7072867923072	7.09422745907592	2.18782112267483	30.5137175139598	7.57152978209204	5.84043422501777	7.22315118514615	102.212983867737	8.23685921953092	6.40836903399682	1.26990087067608	23.6360747930056	21.9471157405264	25.7556164487695	18.7936580001784	1.03890306	39.7065	38.5291	39.7065	38.5291	1.1774	-76.8091	39.0595
Holcopasites heliopsis	1	140	84	257	8393	306	-19	326	253	28	253	27	1034	111	69	14	324	212	324	226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.8785	38.8785	38.8785	38.8785	0	-76.6722	38.8785
Hoplitis anthocopoides	3	123.333333333333	83.3333333333333	256	8439.33333333333	290.333333333333	-37.3333333333333	327	214.333333333333	9.66666666666667	236.333333333333	9.66666666666667	1027.66666666667	101.333333333333	63.6666666666667	13	300	200.333333333333	285.333333333333	224.666666666667	4.04145188432738	0.577350269189626	1.73205080756888	15.0111069989303	4.04145188432738	4.61880215351701	0	23.094010767585	4.61880215351701	4.04145188432738	4.61880215351701	139.718765143889	12.7017059221718	11.5470053837925	1.73205080756888	32.9089653438087	38.6824680357049	45.6106712659804	42.7239199200323	0	39.6954	39.2077	39.6954	39.2077	0.487699999999997	-77.9429	39.6954
Hoplitis pilosifrons	374	137.002688172043	81.7311827956989	252.379032258065	8383.21505376344	301.75	-21.5752688172043	323.344086021505	246.623655913978	39.4274193548387	249.532258064516	24.1666666666667	1080.33602150538	112.016129032258	73.7741935483871	12.5967741935484	326.825268817204	226.747311827957	325.854838709677	236.510752688172	7.32992193392861	6.14626708956803	12.4754806908576	172.85561645301	8.98482548237789	9.44338963213178	11.0228819822556	17.094892273844	36.2505893742433	7.61092506415252	8.0023020048271	68.6691155622917	7.79486029187365	6.43588161203756	1.05829559487163	21.3423918201964	19.6069358507407	22.9457441214984	15.9355978957323	3.54657766500002	39.7	37.9943	39.7	37.9943	1.7057	-76.778335	39.048
Hoplitis producta	154	136.418300653595	81.2745098039216	251.267973856209	8366.22222222222	300.692810457516	-21.7385620915033	322.267973856209	243.078431372549	32.562091503268	248.732026143791	23.7254901960784	1077.62091503268	111.843137254902	72.1699346405229	12.9934640522876	325.967320261438	222.183006535948	324.986928104575	236.470588235294	4.62347326021901	8.56418129411037	17.5191648953622	208.661751665673	7.22411991156931	9.47487761470054	14.6861940789855	21.1089060188512	30.7020550626586	3.76096036158549	6.74657349103743	87.6957214445695	10.6035729126522	7.12371027077996	1.07297380667828	28.8479266564691	21.3567559594569	29.980912113531	20.3709218790985	2.15348639500001	39.716	38.1566	39.716	38.1566	1.5594	-76.8082	39.0492
